UID,SID,Count,Species,Sort,Ratio,LogAbund,Stability,Community_type
EM09_W2D3,EM09,1,Lactobacillus_iners,2,0.471643903,-1.570069825,Unstable,Liners
AYAC09_W9D7,AYAC09,5,Lactobacillus_iners,2,0.478718016,-2.853520328,Stable,Lcrispatus
UAB110_W3D7,UAB110,2,Lactobacillus_iners,2,0.479389205,-3.203065754,Unstable,NonLacto
UAB119_W9D7,UAB119,5,Lactobacillus_iners,2,0.488215772,-2.873614652,Unstable,Lcrispatus
UAB060_W10D2,UAB060,5,Lactobacillus_iners,2,0.502210914,-1.796207463,Stable,NonLacto
UAB093_W9D6,UAB093,5,Lactobacillus_iners,2,0.505563344,-2.546148142,Stable,Lcrispatus
UAB015_W10D7,UAB015,5,Lactobacillus_iners,2,0.509326954,-1.372087737,Unstable,NonLacto
UAB093_W4D2,UAB093,2,Lactobacillus_iners,2,0.51134531,-2.824012405,Stable,Lcrispatus
UAB122_W1D7,UAB122,1,Lactobacillus_iners,2,0.512197348,-3.217352547,Unstable,Lcrispatus
UAB007_W7D7,UAB007,4,Lactobacillus_iners,2,0.518037322,-0.559100295,Unstable,Liners
UAB119_W5D7,UAB119,3,Lactobacillus_iners,2,0.567635881,-1.001283276,Unstable,Lcrispatus
UAB077_W5D7,UAB077,3,Lactobacillus_iners,2,0.607183934,-1.837051201,Stable,NonLacto
UAB082_W3D7,UAB082,2,Lactobacillus_iners,2,0.611011993,-2.008990416,Unstable,NonLacto
AYAC10_W8D1,AYAC10,4,Lactobacillus_iners,2,0.642890367,-0.953786864,Stable,Lcrispatus
UAB093_W1D7,UAB093,1,Lactobacillus_iners,2,0.643961418,-3.218989666,Stable,Lcrispatus
UAB093_W7D7,UAB093,4,Lactobacillus_iners,2,0.661762943,-3.269833276,Stable,Lcrispatus
EM04_W3D7,EM04,2,Lactobacillus_iners,2,0.679823434,-3.756994214,Stable,Ljensenii
AYAC02_W5D6,AYAC02,3,Lactobacillus_iners,2,0.688787162,-1.760386691,Unstable,Lcrispatus
UAB116_W6D7,UAB116,4,Lactobacillus_iners,2,0.710011547,-2.441622075,Stable,NonLacto
EM09_W8D5,EM09,4,Lactobacillus_iners,2,0.725285115,-1.95440358,Unstable,Liners
AYAC10_W5D4,AYAC10,3,Lactobacillus_iners,2,0.726739895,-1.088182153,Stable,Lcrispatus
UAB093_W5D7,UAB093,3,Lactobacillus_iners,2,0.73726507,-3.244884681,Stable,Lcrispatus
UAB035_W3D6,UAB035,2,Lactobacillus_iners,2,0.769657194,-1.880829097,Unstable,NonLacto
UAB011_W3D6,UAB011,2,Lactobacillus_iners,2,0.770840931,-3.21478979,Stable,Lgasseri
UAB071_W1D7,UAB071,1,Lactobacillus_iners,2,0.773357688,-2.188580376,Stable,NonLacto
AYAC03_W1D7,AYAC03,1,Lactobacillus_iners,2,0.776120156,-1.411235976,Unstable,NonLacto
UAB071_W5D7,UAB071,3,Lactobacillus_iners,2,0.780850231,-2.186048918,Stable,NonLacto
UAB011_W7D7,UAB011,4,Lactobacillus_iners,2,0.784644244,-3.146051867,Stable,Lgasseri
UAB077_W1D7,UAB077,1,Lactobacillus_iners,2,0.790724718,-1.994582278,Stable,NonLacto
UAB088_W4D1,UAB088,2,Lactobacillus_iners,2,0.79781538,-0.874506428,Unstable,Liners
UAB015_W3D1,UAB015,2,Lactobacillus_iners,2,0.879773554,-0.938250425,Unstable,NonLacto
UAB060_W7D7,UAB060,4,Lactobacillus_iners,2,0.901412333,-2.288029119,Stable,NonLacto
AYAC09_W1D7,AYAC09,1,Lactobacillus_iners,2,0.905732063,-3.258771953,Stable,Lcrispatus
EM11_W9D7,EM11,5,Lactobacillus_iners,2,0.906051641,-3.250716762,Stable,Lcrispatus
UAB044_W7D7,UAB044,4,Lactobacillus_iners,2,0.957300767,-3.76551815,Unstable,Lgasseri
UAB035_W9D7,UAB035,5,Lactobacillus_iners,2,0.968136759,-1.217737895,Unstable,NonLacto
UAB048_W1D7,UAB048,1,Lactobacillus_iners,2,0.99285454,-2.930060461,Stable,NonLacto
AYAC05_W5D5,AYAC05,3,Lactobacillus_iners,2,1.016112542,-1.28726774,Unstable,Liners
EM11_W1D7,EM11,1,Lactobacillus_iners,2,1.057288499,-2.912647766,Stable,Lcrispatus
UAB048_W5D2,UAB048,3,Lactobacillus_iners,2,1.096236995,-3.020489867,Stable,NonLacto
UAB110_W7D7,UAB110,4,Lactobacillus_iners,2,1.1296761,-3.109363844,Unstable,NonLacto
UAB035_W7D4,UAB035,4,Lactobacillus_iners,2,1.189748744,-1.696098129,Unstable,NonLacto
UAB052_W5D7,UAB052,3,Lactobacillus_iners,2,1.210498506,-2.187999152,Unstable,NonLacto
UAB119_W7D7,UAB119,4,Lactobacillus_iners,2,1.215168685,-2.916529273,Unstable,Lcrispatus
UAB122_W6D5,UAB122,4,Lactobacillus_iners,2,1.239408851,-3.273137553,Unstable,Lcrispatus
UAB021_W3D7,UAB021,2,Lactobacillus_iners,2,1.24218516,-1.260814556,Stable,NonLacto
EM09_W9D6,EM09,5,Lactobacillus_iners,2,1.30305656,-2.468759372,Unstable,Liners
UAB038_W2D2,UAB038,1,Lactobacillus_iners,2,1.306951582,-2.32728625,Unstable,NonLacto
EM11_W7D7,EM11,4,Lactobacillus_iners,2,1.324849172,-2.805490653,Stable,Lcrispatus
UAB011_W9D7,UAB011,5,Lactobacillus_iners,2,1.368530168,-2.920700787,Stable,Lgasseri
UAB082_W5D7,UAB082,3,Lactobacillus_iners,2,1.379852956,-1.874534773,Unstable,NonLacto
EM11_W5D7,EM11,3,Lactobacillus_iners,2,1.380618197,-3.028100533,Stable,Lcrispatus
AYAC03_W4D7,AYAC03,2,Lactobacillus_iners,2,1.385084805,-1.419309823,Unstable,NonLacto
UAB096_W3D3,UAB096,2,Lactobacillus_iners,2,1.393573388,-2.96834315,Unstable,NonLacto
UAB022_W4D1,UAB022,2,Lactobacillus_iners,2,1.41582927,-1.693305408,Stable,NonLacto
UAB010_W3D1,UAB010,2,Lactobacillus_iners,2,1.422676219,-2.821718192,Unstable,Lcrispatus
EM09_W6D7,EM09,3,Lactobacillus_iners,2,1.424681976,-3.256291164,Unstable,Liners
UAB038_W9D7,UAB038,5,Lactobacillus_iners,2,1.468553606,-2.3111437,Unstable,NonLacto
UAB110_W10D4,UAB110,5,Lactobacillus_iners,2,1.487245366,-2.870638208,Unstable,NonLacto
UAB022_W2D1,UAB022,1,Lactobacillus_iners,2,1.491787983,-2.133958476,Stable,NonLacto
UAB079_W6D7,UAB079,3,Lactobacillus_iners,2,1.502898735,-2.302212189,Stable,NonLacto
UAB028_W7D7,UAB028,4,Lactobacillus_iners,2,1.519923346,-2.879005796,Unstable,Lcrispatus
UAB048_W9D7,UAB048,5,Lactobacillus_iners,2,1.569780968,-2.985995545,Stable,NonLacto
UAB011_W1D7,UAB011,1,Lactobacillus_iners,2,1.604333594,-3.73348608,Stable,Lgasseri
UAB015_W1D5,UAB015,1,Lactobacillus_iners,2,1.648508187,-1.846129489,Unstable,NonLacto
AYAC03_W8D6,AYAC03,4,Lactobacillus_iners,2,1.651503649,-3.167662923,Unstable,NonLacto
UAB021_W5D7,UAB021,3,Lactobacillus_iners,2,1.664436598,-2.090541965,Stable,NonLacto
UAB079_W2D2,UAB079,1,Lactobacillus_iners,2,1.694240035,-2.695838118,Stable,NonLacto
UAB096_W9D7,UAB096,5,Lactobacillus_iners,2,1.702734394,-3.186598504,Unstable,NonLacto
UAB116_W9D6,UAB116,5,Lactobacillus_iners,2,1.705449298,-2.507740805,Stable,NonLacto
UAB028_W9D7,UAB028,5,Lactobacillus_iners,2,1.715143942,-2.989689016,Unstable,Lcrispatus
UAB038_W7D4,UAB038,4,Lactobacillus_iners,2,1.719164834,-2.651024932,Unstable,NonLacto
UAB011_W7D1,UAB011,3,Lactobacillus_iners,2,1.721786628,-3.55562102,Stable,Lgasseri
UAB048_W3D7,UAB048,2,Lactobacillus_iners,2,1.748721409,-2.788552926,Stable,NonLacto
UAB048_W7D7,UAB048,4,Lactobacillus_iners,2,1.775687184,-2.480910409,Stable,NonLacto
UAB028_W1D7,UAB028,1,Lactobacillus_iners,2,1.814676786,-3.321519862,Unstable,Lcrispatus
UAB039_W1D7,UAB039,1,Lactobacillus_iners,2,1.861767222,-3.161112517,Unstable,NonLacto
UAB038_W3D7,UAB038,2,Lactobacillus_iners,2,1.906917467,-2.148395149,Unstable,NonLacto
UAB071_W7D7,UAB071,4,Lactobacillus_iners,2,1.931298629,-2.781248189,Stable,NonLacto
UAB096_W1D5,UAB096,1,Lactobacillus_iners,2,1.953185475,-3.227480998,Unstable,NonLacto
UAB096_W7D3,UAB096,4,Lactobacillus_iners,2,2.009653269,-2.990690634,Unstable,NonLacto
EM09_W4D4,EM09,2,Lactobacillus_iners,2,2.027693341,-3.263796383,Unstable,Liners
AYAC02_W7D5,AYAC02,4,Lactobacillus_iners,2,2.035402572,-3.256528649,Unstable,Lcrispatus
UAB002_W5D7,UAB002,3,Lactobacillus_iners,2,2.04907729,-3.256517674,Unstable,Lcrispatus
UAB039_W3D6,UAB039,2,Lactobacillus_iners,2,2.088974197,-2.835034507,Unstable,NonLacto
UAB002_W1D4,UAB002,1,Lactobacillus_iners,2,2.132872408,-3.347561219,Unstable,Lcrispatus
EM11_W3D6,EM11,2,Lactobacillus_iners,2,2.178769165,-2.784041922,Stable,Lcrispatus
EM04_W1D7,EM04,1,Lactobacillus_iners,2,2.197087792,-3.715998132,Stable,Ljensenii
UAB028_W3D7,UAB028,2,Lactobacillus_iners,2,2.204006904,-2.820437007,Unstable,Lcrispatus
AYAC10_W9D5,AYAC10,5,Lactobacillus_iners,2,2.208510712,-3.256831377,Stable,Lcrispatus
UAB052_W1D5,UAB052,1,Lactobacillus_iners,2,2.256318546,-4.039053804,Unstable,NonLacto
AYAC05_W1D6,AYAC05,1,Lactobacillus_iners,2,2.36814491,-2.500337244,Unstable,Liners
UAB039_W5D7,UAB039,3,Lactobacillus_iners,2,2.379512855,-3.27219288,Unstable,NonLacto
UAB039_W9D7,UAB039,5,Lactobacillus_iners,2,2.664527919,-3.240253612,Unstable,NonLacto
UAB038_W5D7,UAB038,3,Lactobacillus_iners,2,2.708599866,-3.369979149,Unstable,NonLacto
UAB052_W8D3,UAB052,4,Lactobacillus_iners,2,2.834519122,-3.328024131,Unstable,NonLacto
UAB010_W7D5,UAB010,4,Lactobacillus_iners,2,2.953885229,-2.962830968,Unstable,Lcrispatus
UAB039_W7D7,UAB039,4,Lactobacillus_iners,2,2.992490908,-3.191276012,Unstable,NonLacto
UAB052_W4D2,UAB052,2,Lactobacillus_iners,2,3.259185195,-4.098541679,Unstable,NonLacto
UAB044_W1D7,UAB044,1,Lactobacillus_iners,2,3.374899453,-4.515700161,Unstable,Lgasseri
AYAC05_W7D7,AYAC05,4,Lactobacillus_iners,2,3.601845408,-3.7182873,Unstable,Liners
UAB129_W7D7,UAB129,4,Lactobacillus_iners,2,3.62539661,-4.801342913,Unstable,NonLacto
UAB052_W10D2,UAB052,5,Lactobacillus_iners,2,3.66798512,-3.862364258,Unstable,NonLacto
AYAC02_W1D7,AYAC02,1,Lactobacillus_iners,2,3.688376627,-4.302770657,Unstable,Lcrispatus
UAB044_W3D7,UAB044,2,Lactobacillus_iners,2,3.690285808,-4.229147988,Unstable,Lgasseri
UAB044_W5D7,UAB044,3,Lactobacillus_iners,2,3.757045193,-4.233587153,Unstable,Lgasseri
UAB044_W9D7,UAB044,5,Lactobacillus_iners,2,4.002146408,-4.68613278,Unstable,Lgasseri
AYAC02_W9D3,AYAC02,5,Lactobacillus_iners,2,4.935990407,-5.519993057,Unstable,Lcrispatus
UAB129_W10D2,UAB129,5,Lactobacillus_iners,2,5.166522756,-6.116338565,Unstable,NonLacto
UAB129_W3D3,UAB129,2,Lactobacillus_iners,2,6.850214483,-8,Unstable,NonLacto
UAB096_W5D3,UAB096,3,Lactobacillus_jensenii,3,-2.505246182,-0.590767937,Unstable,NonLacto
UAB007_W9D7,UAB007,5,Lactobacillus_jensenii,3,-2.038665512,-0.399562256,Unstable,Liners
UAB052_W4D2,UAB052,2,Lactobacillus_jensenii,3,-1.971178932,-0.026297995,Unstable,NonLacto
AYAC03_W4D7,AYAC03,2,Lactobacillus_jensenii,3,-1.919452288,-1.309660369,Unstable,NonLacto
UAB122_W9D6,UAB122,5,Lactobacillus_jensenii,3,-1.869523718,-0.72329144,Unstable,Lcrispatus
UAB129_W1D7,UAB129,1,Lactobacillus_jensenii,3,-1.577779908,-1.886513398,Unstable,NonLacto
AYAC09_W3D4,AYAC09,2,Lactobacillus_jensenii,3,-1.528622926,-1.380463664,Stable,Lcrispatus
UAB088_W10D1,UAB088,5,Lactobacillus_jensenii,3,-1.473420032,-1.366968867,Unstable,Liners
AYAC02_W1D7,AYAC02,1,Lactobacillus_jensenii,3,-1.394453785,-0.021093756,Unstable,Lcrispatus
UAB007_W1D7,UAB007,1,Lactobacillus_jensenii,3,-1.324646113,-0.677347568,Unstable,Liners
UAB007_W7D7,UAB007,4,Lactobacillus_jensenii,3,-1.011750563,-0.322385515,Unstable,Liners
UAB106_W1D7,UAB106,1,Lactobacillus_jensenii,3,-0.9920316,-0.286717932,Stable,Ljensenii
UAB052_W8D3,UAB052,4,Lactobacillus_jensenii,3,-0.949844186,-0.531029411,Unstable,NonLacto
UAB106_W9D7,UAB106,5,Lactobacillus_jensenii,3,-0.897701882,-0.397804584,Stable,Ljensenii
UAB116_W1D7,UAB116,1,Lactobacillus_jensenii,3,-0.806529408,-3.498865394,Stable,NonLacto
AYAC05_W3D7,AYAC05,2,Lactobacillus_jensenii,3,-0.796558255,-0.573595971,Unstable,Liners
UAB052_W10D2,UAB052,5,Lactobacillus_jensenii,3,-0.770870571,-0.13717027,Unstable,NonLacto
UAB106_W3D7,UAB106,2,Lactobacillus_jensenii,3,-0.730516081,-0.259611707,Stable,Ljensenii
UAB106_W7D7,UAB106,4,Lactobacillus_jensenii,3,-0.662348591,-0.287796817,Stable,Ljensenii
UAB028_W7D7,UAB028,4,Lactobacillus_jensenii,3,-0.606351796,-0.8664918,Unstable,Lcrispatus
EM09_W4D4,EM09,2,Lactobacillus_jensenii,3,-0.6029269,-1.99273038,Unstable,Liners
UAB119_W5D7,UAB119,3,Lactobacillus_jensenii,3,-0.597738436,-1.266168895,Unstable,Lcrispatus
AYAC02_W3D1,AYAC02,2,Lactobacillus_jensenii,3,-0.587240326,-0.689092029,Unstable,Lcrispatus
UAB028_W3D7,UAB028,2,Lactobacillus_jensenii,3,-0.580624887,-0.787621542,Unstable,Lcrispatus
UAB060_W3D7,UAB060,2,Lactobacillus_jensenii,3,-0.543812652,-4.070581074,Stable,NonLacto
UAB010_W7D5,UAB010,4,Lactobacillus_jensenii,3,-0.542740408,-2.23028844,Unstable,Lcrispatus
UAB088_W7D6,UAB088,4,Lactobacillus_jensenii,3,-0.481789315,-1.793474053,Unstable,Liners
UAB088_W2D1,UAB088,1,Lactobacillus_jensenii,3,-0.481328972,-2.232473101,Unstable,Liners
UAB028_W9D7,UAB028,5,Lactobacillus_jensenii,3,-0.454344978,-0.558522781,Unstable,Lcrispatus
EM09_W6D7,EM09,3,Lactobacillus_jensenii,3,-0.434736153,-2.003364405,Unstable,Liners
UAB119_W1D7,UAB119,1,Lactobacillus_jensenii,3,-0.422786804,-1.020278015,Unstable,Lcrispatus
UAB011_W7D7,UAB011,4,Lactobacillus_jensenii,3,-0.402884668,-0.969722415,Stable,Lgasseri
UAB116_W4D6,UAB116,3,Lactobacillus_jensenii,3,-0.396951852,-4.35753548,Stable,NonLacto
AYAC09_W7D4,AYAC09,4,Lactobacillus_jensenii,3,-0.378363136,-3.020336466,Stable,Lcrispatus
UAB021_W8D3,UAB021,4,Lactobacillus_jensenii,3,-0.36723313,-4.109020403,Stable,NonLacto
AYAC10_W8D1,AYAC10,4,Lactobacillus_jensenii,3,-0.365606427,-1.431512334,Stable,Lcrispatus
UAB117_W8D1,UAB117,4,Lactobacillus_jensenii,3,-0.333802821,-3.011437476,Stable,Liners
UAB122_W1D7,UAB122,1,Lactobacillus_jensenii,3,-0.321144231,-1.418844089,Unstable,Lcrispatus
UAB007_W6D3,UAB007,3,Lactobacillus_jensenii,3,-0.317513726,-1.754305164,Unstable,Liners
UAB119_W9D7,UAB119,5,Lactobacillus_jensenii,3,-0.270469371,-1.419103921,Unstable,Lcrispatus
EM10_W6D5,EM10,4,Lactobacillus_jensenii,3,-0.255438461,-2.881766698,Stable,Liners
AYAC02_W5D6,AYAC02,3,Lactobacillus_jensenii,3,-0.250412672,-1.593036087,Unstable,Lcrispatus
UAB106_W5D4,UAB106,3,Lactobacillus_jensenii,3,-0.235319663,-0.312339753,Stable,Ljensenii
EM09_W2D3,EM09,1,Lactobacillus_jensenii,3,-0.233736139,-1.232630677,Unstable,Liners
AYAC10_W1D7,AYAC10,1,Lactobacillus_jensenii,3,-0.231656528,-1.978822903,Stable,Lcrispatus
UAB011_W1D7,UAB011,1,Lactobacillus_jensenii,3,-0.1857132,-0.615853182,Stable,Lgasseri
EM10_W4D7,EM10,3,Lactobacillus_jensenii,3,-0.170229226,-3.065904215,Stable,Liners
UAB116_W6D7,UAB116,4,Lactobacillus_jensenii,3,-0.169851877,-3.584946482,Stable,NonLacto
UAB093_W9D6,UAB093,5,Lactobacillus_jensenii,3,-0.160252885,-2.723319036,Stable,Lcrispatus
AYAC05_W9D7,AYAC05,5,Lactobacillus_jensenii,3,-0.137316643,-0.813994061,Unstable,Liners
UAB117_W9D6,UAB117,5,Lactobacillus_jensenii,3,-0.131980631,-3.057252043,Stable,Liners
UAB119_W7D7,UAB119,4,Lactobacillus_jensenii,3,-0.116852555,-0.455320576,Unstable,Lcrispatus
UAB082_W10D2,UAB082,5,Lactobacillus_jensenii,3,-0.115109498,-3.316585499,Unstable,NonLacto
EM04_W1D7,EM04,1,Lactobacillus_jensenii,3,-0.081635506,-0.019071531,Stable,Ljensenii
AYAC10_W2D7,AYAC10,2,Lactobacillus_jensenii,3,-0.074946696,-1.592368235,Stable,Lcrispatus
UAB021_W3D7,UAB021,2,Lactobacillus_jensenii,3,-0.052902139,-3.330819846,Stable,NonLacto
UAB052_W1D5,UAB052,1,Lactobacillus_jensenii,3,-0.044392878,-0.030192859,Unstable,NonLacto
EM10_W3D2,EM10,2,Lactobacillus_jensenii,3,-0.040954412,-3.341988603,Stable,Liners
UAB011_W7D1,UAB011,3,Lactobacillus_jensenii,3,-0.02775967,-0.996965406,Stable,Lgasseri
UAB028_W5D5,UAB028,3,Lactobacillus_jensenii,3,-0.025358815,-0.559787397,Unstable,Lcrispatus
UAB010_W5D6,UAB010,3,Lactobacillus_jensenii,3,-0.01851388,-1.824375656,Unstable,Lcrispatus
UAB006_W2D2,UAB006,1,Lactobacillus_jensenii,3,-0.017788747,-3.240054296,Unstable,NonLacto
EM10_W8D7,EM10,5,Lactobacillus_jensenii,3,-0.017510532,-2.498578246,Stable,Liners
UAB002_W9D7,UAB002,5,Lactobacillus_jensenii,3,0.007199421,-1.681129565,Unstable,Lcrispatus
AYAC10_W5D4,AYAC10,3,Lactobacillus_jensenii,3,0.010617179,-1.489300575,Stable,Lcrispatus
UAB010_W3D1,UAB010,2,Lactobacillus_jensenii,3,0.010753603,-2.287371004,Unstable,Lcrispatus
UAB028_W1D7,UAB028,1,Lactobacillus_jensenii,3,0.05040664,-0.965039858,Unstable,Lcrispatus
EM04_W3D7,EM04,2,Lactobacillus_jensenii,3,0.057343783,-0.07130387,Stable,Ljensenii
UAB011_W3D6,UAB011,2,Lactobacillus_jensenii,3,0.071540161,-0.836216181,Stable,Lgasseri
UAB119_W3D7,UAB119,2,Lactobacillus_jensenii,3,0.074931926,-1.888727503,Unstable,Lcrispatus
EM09_W8D5,EM09,4,Lactobacillus_jensenii,3,0.093427867,-3.282958098,Unstable,Liners
UAB015_W9D4,UAB015,4,Lactobacillus_jensenii,3,0.126611484,-3.779455221,Unstable,NonLacto
UAB002_W5D7,UAB002,3,Lactobacillus_jensenii,3,0.182236467,-1.891475499,Unstable,Lcrispatus
UAB117_W1D6,UAB117,1,Lactobacillus_jensenii,3,0.216358279,-3.078754805,Stable,Liners
UAB117_W5D6,UAB117,3,Lactobacillus_jensenii,3,0.276383672,-3.013414112,Stable,Liners
UAB122_W6D5,UAB122,4,Lactobacillus_jensenii,3,0.278236706,-2.157497413,Unstable,Lcrispatus
AYAC09_W9D7,AYAC09,5,Lactobacillus_jensenii,3,0.292677206,-3.295170249,Stable,Lcrispatus
EM10_W1D7,EM10,1,Lactobacillus_jensenii,3,0.327780542,-3.221753939,Stable,Liners
AYAC03_W7D5,AYAC03,3,Lactobacillus_jensenii,3,0.337404306,-3.082727192,Unstable,NonLacto
UAB077_W9D7,UAB077,5,Lactobacillus_jensenii,3,0.358172882,-4.89279003,Stable,NonLacto
AYAC05_W5D5,AYAC05,3,Lactobacillus_jensenii,3,0.359359953,-2.186959915,Unstable,Liners
AYAC03_W9D7,AYAC03,5,Lactobacillus_jensenii,3,0.395336611,-3.48238585,Unstable,NonLacto
UAB011_W9D7,UAB011,5,Lactobacillus_jensenii,3,0.434772508,-1.380056108,Stable,Lgasseri
AYAC03_W1D7,AYAC03,1,Lactobacillus_jensenii,3,0.472681133,-4.030584088,Unstable,NonLacto
AYAC09_W1D7,AYAC09,1,Lactobacillus_jensenii,3,0.473655299,-3.49359645,Stable,Lcrispatus
AYAC02_W7D5,AYAC02,4,Lactobacillus_jensenii,3,0.546867316,-2.438391123,Unstable,Lcrispatus
AYAC03_W8D6,AYAC03,4,Lactobacillus_jensenii,3,0.547853266,-3.355260168,Unstable,NonLacto
UAB088_W6D1,UAB088,3,Lactobacillus_jensenii,3,0.584797874,-3.226137524,Unstable,Liners
UAB110_W7D7,UAB110,4,Lactobacillus_jensenii,3,0.641608082,-4.109578981,Unstable,NonLacto
UAB015_W3D1,UAB015,2,Lactobacillus_jensenii,3,0.676167328,-4.17327748,Unstable,NonLacto
UAB002_W7D7,UAB002,4,Lactobacillus_jensenii,3,0.686054408,-1.66199116,Unstable,Lcrispatus
UAB082_W2D5,UAB082,1,Lactobacillus_jensenii,3,0.702339766,-4.093126465,Unstable,NonLacto
EM09_W9D6,EM09,5,Lactobacillus_jensenii,3,0.719706952,-2.204647989,Unstable,Liners
UAB079_W3D7,UAB079,2,Lactobacillus_jensenii,3,0.741645193,-5.150580586,Stable,NonLacto
UAB110_W6D2,UAB110,3,Lactobacillus_jensenii,3,0.745956541,-3.193981559,Unstable,NonLacto
UAB071_W3D7,UAB071,2,Lactobacillus_jensenii,3,0.750605774,-5.000869459,Stable,NonLacto
EM11_W1D7,EM11,1,Lactobacillus_jensenii,3,0.784662654,-3.546052084,Stable,Lcrispatus
UAB006_W7D7,UAB006,4,Lactobacillus_jensenii,3,0.801525278,-4.801342913,Unstable,NonLacto
UAB077_W8D2,UAB077,4,Lactobacillus_jensenii,3,0.813106419,-5.460923901,Stable,NonLacto
UAB060_W5D7,UAB060,3,Lactobacillus_jensenii,3,0.818012165,-4.555955204,Stable,NonLacto
UAB006_W9D7,UAB006,5,Lactobacillus_jensenii,3,0.821070205,-5.03574037,Unstable,NonLacto
UAB117_W3D6,UAB117,2,Lactobacillus_jensenii,3,0.825511492,-3.060884779,Stable,Liners
UAB077_W5D7,UAB077,3,Lactobacillus_jensenii,3,0.827692289,-4.920818754,Stable,NonLacto
UAB060_W10D2,UAB060,5,Lactobacillus_jensenii,3,0.835782793,-4.007446482,Stable,NonLacto
UAB077_W3D1,UAB077,2,Lactobacillus_jensenii,3,0.843609454,-5.476253533,Stable,NonLacto
UAB002_W1D4,UAB002,1,Lactobacillus_jensenii,3,0.845182317,-2.088682504,Unstable,Lcrispatus
UAB110_W1D7,UAB110,1,Lactobacillus_jensenii,3,0.870761487,-4.134896025,Unstable,NonLacto
EM11_W7D7,EM11,4,Lactobacillus_jensenii,3,0.870853592,-3.641943263,Stable,Lcrispatus
UAB093_W7D7,UAB093,4,Lactobacillus_jensenii,3,0.889980058,-3.78945409,Stable,Lcrispatus
UAB021_W5D7,UAB021,3,Lactobacillus_jensenii,3,0.899641206,-4.623423043,Stable,NonLacto
UAB038_W3D7,UAB038,2,Lactobacillus_jensenii,3,0.912210182,-2.627186461,Unstable,NonLacto
UAB093_W1D7,UAB093,1,Lactobacillus_jensenii,3,0.912662205,-3.789269591,Stable,Lcrispatus
AYAC09_W5D7,AYAC09,3,Lactobacillus_jensenii,3,0.917505366,-3.891418065,Stable,Lcrispatus
UAB077_W1D7,UAB077,1,Lactobacillus_jensenii,3,0.929736506,-4.806875402,Stable,NonLacto
EM11_W9D7,EM11,5,Lactobacillus_jensenii,3,0.932821467,-3.940118645,Stable,Lcrispatus
UAB060_W7D7,UAB060,4,Lactobacillus_jensenii,3,0.942383996,-4.793174124,Stable,NonLacto
UAB093_W5D7,UAB093,3,Lactobacillus_jensenii,3,0.998782131,-3.772254657,Stable,Lcrispatus
UAB079_W10D1,UAB079,5,Lactobacillus_jensenii,3,1.013276411,-5.044793462,Stable,NonLacto
AYAC10_W9D5,AYAC10,5,Lactobacillus_jensenii,3,1.028023374,-4.015922966,Stable,Lcrispatus
UAB088_W4D1,UAB088,2,Lactobacillus_jensenii,3,1.056582942,-4.026872146,Unstable,Liners
UAB035_W7D4,UAB035,4,Lactobacillus_jensenii,3,1.090801094,-2.759885513,Unstable,NonLacto
UAB015_W10D7,UAB015,5,Lactobacillus_jensenii,3,1.093451106,-4.060980224,Unstable,NonLacto
UAB122_W4D7,UAB122,3,Lactobacillus_jensenii,3,1.108992322,-3.180625867,Unstable,Lcrispatus
UAB129_W5D7,UAB129,3,Lactobacillus_jensenii,3,1.15194605,-3.249309594,Unstable,NonLacto
UAB044_W7D7,UAB044,4,Lactobacillus_jensenii,3,1.174195391,-3.302829963,Unstable,Lgasseri
UAB093_W4D2,UAB093,2,Lactobacillus_jensenii,3,1.20898277,-3.795012296,Stable,Lcrispatus
UAB060_W1D6,UAB060,1,Lactobacillus_jensenii,3,1.24203403,-4.571865206,Stable,NonLacto
AYAC05_W1D6,AYAC05,1,Lactobacillus_jensenii,3,1.249187344,-3.029306849,Unstable,Liners
UAB082_W5D7,UAB082,3,Lactobacillus_jensenii,3,1.261812424,-4.829738285,Unstable,NonLacto
UAB048_W9D7,UAB048,5,Lactobacillus_jensenii,3,1.280029082,-3.931172451,Stable,NonLacto
UAB048_W1D7,UAB048,1,Lactobacillus_jensenii,3,1.327041406,-4.645891561,Stable,NonLacto
UAB079_W7D6,UAB079,4,Lactobacillus_jensenii,3,1.331575671,-4.754487332,Stable,NonLacto
UAB096_W1D5,UAB096,1,Lactobacillus_jensenii,3,1.335307582,-4.192464972,Unstable,NonLacto
UAB116_W9D6,UAB116,5,Lactobacillus_jensenii,3,1.335589797,-3.684529276,Stable,NonLacto
UAB015_W1D5,UAB015,1,Lactobacillus_jensenii,3,1.363455935,-4.474955193,Unstable,NonLacto
UAB071_W10D2,UAB071,5,Lactobacillus_jensenii,3,1.392873666,-5.019996628,Stable,NonLacto
AYAC05_W7D7,AYAC05,4,Lactobacillus_jensenii,3,1.510180586,-2.629544462,Unstable,Liners
UAB048_W5D2,UAB048,3,Lactobacillus_jensenii,3,1.560201627,-4.143875556,Stable,NonLacto
EM11_W5D7,EM11,3,Lactobacillus_jensenii,3,1.604811282,-3.948716244,Stable,Lcrispatus
UAB071_W5D7,UAB071,3,Lactobacillus_jensenii,3,1.633802541,-3.995962515,Stable,NonLacto
UAB071_W1D7,UAB071,1,Lactobacillus_jensenii,3,1.640329057,-5.372634143,Stable,NonLacto
UAB039_W7D7,UAB039,4,Lactobacillus_jensenii,3,1.658918989,-4.138465589,Unstable,NonLacto
